krog,varianta,faza,vzorec,komponenta,cpu_raw,mem_raw
3,C-samo-filter,obremenitev,8,cadvisor,2.93,46.17MiB
3,C-samo-filter,obremenitev,8,grafana,0.10,53.45MiB
3,C-samo-filter,obremenitev,8,elasticsearch,13.38,1.975GiB
3,C-samo-filter,obremenitev,8,kibana,9.55,663.6MiB
3,C-samo-filter,obremenitev,8,logstash,42.35,807.3MiB
3,C-samo-filter,obremenitev,8,alertmanager,0.19,20.6MiB
3,C-samo-filter,obremenitev,9,prometheus,0.94,51.68MiB
3,C-samo-filter,obremenitev,9,node-exporter,0.00,9.027MiB
3,C-samo-filter,obremenitev,9,cadvisor,4.69,46.18MiB
3,C-samo-filter,obremenitev,9,grafana,0.06,53.45MiB
3,C-samo-filter,obremenitev,9,elasticsearch,6.07,1.975GiB
3,C-samo-filter,obremenitev,9,kibana,7.49,663.6MiB
3,C-samo-filter,obremenitev,9,logstash,26.03,807.3MiB
3,C-samo-filter,obremenitev,9,alertmanager,0.22,20.6MiB
3,C-samo-filter,obremenitev,10,prometheus,0.28,51.68MiB
3,C-samo-filter,obremenitev,10,node-exporter,0.00,9.25MiB
3,C-samo-filter,obremenitev,10,cadvisor,2.64,46.17MiB
3,C-samo-filter,obremenitev,10,grafana,0.11,53.45MiB
3,C-samo-filter,obremenitev,10,elasticsearch,6.97,1.975GiB
3,C-samo-filter,obremenitev,10,kibana,8.20,663.6MiB
3,C-samo-filter,obremenitev,10,logstash,21.22,807.5MiB
3,C-samo-filter,obremenitev,10,alertmanager,0.52,20.65MiB
3,D-oboje,mirovanje,1,prometheus,0.77,54.24MiB
3,D-oboje,mirovanje,1,node-exporter,0.00,9.109MiB
3,D-oboje,mirovanje,1,cadvisor,1.65,46.08MiB
3,D-oboje,mirovanje,1,grafana,0.06,53.46MiB
3,D-oboje,mirovanje,1,elasticsearch,1.10,1.975GiB
3,D-oboje,mirovanje,1,kibana,4.02,663.6MiB
3,D-oboje,mirovanje,1,logstash,1.58,774.9MiB
3,D-oboje,mirovanje,1,alertmanager,0.10,19.86MiB
3,D-oboje,mirovanje,2,prometheus,0.00,54.32MiB
3,D-oboje,mirovanje,2,node-exporter,0.00,9.109MiB
3,D-oboje,mirovanje,2,cadvisor,0.79,46.08MiB
3,D-oboje,mirovanje,2,grafana,0.04,53.46MiB
3,D-oboje,mirovanje,2,elasticsearch,0.72,1.975GiB
3,D-oboje,mirovanje,2,kibana,4.19,663.6MiB
3,D-oboje,mirovanje,2,logstash,1.44,775.2MiB
3,D-oboje,mirovanje,2,alertmanager,0.23,20.52MiB
3,D-oboje,mirovanje,3,prometheus,0.00,54.32MiB
3,D-oboje,mirovanje,3,node-exporter,0.00,9.109MiB
3,D-oboje,mirovanje,3,cadvisor,2.69,46.09MiB
3,D-oboje,mirovanje,3,grafana,0.06,53.46MiB
3,D-oboje,mirovanje,3,elasticsearch,1.74,1.975GiB
3,D-oboje,mirovanje,3,kibana,5.22,663.6MiB
3,D-oboje,mirovanje,3,logstash,1.58,775.3MiB
3,D-oboje,mirovanje,3,alertmanager,0.16,20.52MiB
3,D-oboje,mirovanje,4,prometheus,1.70,54.46MiB
3,D-oboje,mirovanje,4,node-exporter,0.00,9.109MiB
3,D-oboje,mirovanje,4,cadvisor,1.66,46.07MiB
3,D-oboje,mirovanje,4,grafana,0.03,53.46MiB
3,D-oboje,mirovanje,4,elasticsearch,0.83,1.975GiB
3,D-oboje,mirovanje,4,kibana,5.49,663.6MiB
3,D-oboje,mirovanje,4,logstash,1.43,775.3MiB
3,D-oboje,mirovanje,4,alertmanager,0.14,20.52MiB
3,D-oboje,mirovanje,5,prometheus,0.00,54.32MiB
3,D-oboje,mirovanje,5,node-exporter,0.00,9.133MiB
3,D-oboje,mirovanje,5,cadvisor,1.71,46.32MiB
3,D-oboje,mirovanje,5,grafana,0.10,53.46MiB
3,D-oboje,mirovanje,5,elasticsearch,0.93,1.975GiB
3,D-oboje,mirovanje,5,kibana,4.61,663.6MiB
3,D-oboje,mirovanje,5,logstash,1.29,775.4MiB
3,D-oboje,mirovanje,5,alertmanager,0.25,20.52MiB
3,D-oboje,mirovanje,6,prometheus,0.00,54.32MiB
3,D-oboje,mirovanje,6,node-exporter,0.00,9.133MiB
3,D-oboje,mirovanje,6,cadvisor,2.20,46.08MiB
3,D-oboje,mirovanje,6,grafana,0.20,53.46MiB
3,D-oboje,mirovanje,6,elasticsearch,1.01,1.975GiB
3,D-oboje,mirovanje,6,kibana,4.66,663.6MiB
3,D-oboje,mirovanje,6,logstash,1.51,775.6MiB
3,D-oboje,mirovanje,6,alertmanager,0.18,20.52MiB
3,D-oboje,mirovanje,7,prometheus,1.26,54.34MiB
3,D-oboje,mirovanje,7,node-exporter,0.00,9.133MiB
3,D-oboje,mirovanje,7,cadvisor,2.16,46.08MiB
3,D-oboje,mirovanje,7,grafana,0.09,53.46MiB
3,D-oboje,mirovanje,7,elasticsearch,1.36,1.975GiB
3,D-oboje,mirovanje,7,kibana,6.79,663.6MiB
3,D-oboje,mirovanje,7,logstash,7.49,776MiB
3,D-oboje,mirovanje,7,alertmanager,0.18,20.52MiB
3,D-oboje,mirovanje,8,prometheus,0.07,54.33MiB
3,D-oboje,mirovanje,8,node-exporter,0.00,9.188MiB
3,D-oboje,mirovanje,8,cadvisor,4.25,46.08MiB
3,D-oboje,mirovanje,8,grafana,0.12,53.46MiB
3,D-oboje,mirovanje,8,elasticsearch,1.34,1.975GiB
3,D-oboje,mirovanje,8,kibana,8.71,663.6MiB
3,D-oboje,mirovanje,8,logstash,7.06,776.4MiB
3,D-oboje,mirovanje,8,alertmanager,0.68,20.52MiB
3,D-oboje,mirovanje,9,prometheus,0.09,54.34MiB
3,D-oboje,mirovanje,9,node-exporter,0.00,9.188MiB
3,D-oboje,mirovanje,9,cadvisor,2.08,46.09MiB
3,D-oboje,mirovanje,9,grafana,0.09,53.46MiB
3,D-oboje,mirovanje,9,elasticsearch,0.99,1.975GiB
3,D-oboje,mirovanje,9,kibana,7.86,663.6MiB
3,D-oboje,mirovanje,9,logstash,7.36,776.6MiB
3,D-oboje,mirovanje,9,alertmanager,0.34,20.52MiB
3,D-oboje,mirovanje,10,prometheus,0.78,54.35MiB
3,D-oboje,mirovanje,10,node-exporter,3.82,9.188MiB
3,D-oboje,mirovanje,10,cadvisor,1.67,46.28MiB
3,D-oboje,mirovanje,10,grafana,0.05,53.46MiB
3,D-oboje,mirovanje,10,elasticsearch,2.49,1.975GiB
3,D-oboje,mirovanje,10,kibana,11.70,663.6MiB
3,D-oboje,mirovanje,10,logstash,13.71,776.7MiB
3,D-oboje,mirovanje,10,alertmanager,0.25,20.52MiB
3,D-oboje,obremenitev,1,prometheus,0.02,54.88MiB
3,D-oboje,obremenitev,1,node-exporter,0.00,8.938MiB
3,D-oboje,obremenitev,1,cadvisor,2.02,45.01MiB
3,D-oboje,obremenitev,1,grafana,0.14,53.25MiB
3,D-oboje,obremenitev,1,elasticsearch,6.87,1.975GiB
3,D-oboje,obremenitev,1,kibana,10.79,663.6MiB
3,D-oboje,obremenitev,1,logstash,19.90,817.1MiB
3,D-oboje,obremenitev,1,alertmanager,0.55,20.79MiB
3,D-oboje,obremenitev,2,prometheus,0.11,54.88MiB
3,D-oboje,obremenitev,2,node-exporter,0.00,8.938MiB
3,D-oboje,obremenitev,2,cadvisor,2.05,45.02MiB
3,D-oboje,obremenitev,2,grafana,0.12,53.25MiB
3,D-oboje,obremenitev,2,elasticsearch,5.75,1.975GiB
3,D-oboje,obremenitev,2,kibana,7.41,663.6MiB
3,D-oboje,obremenitev,2,logstash,24.30,817.7MiB
3,D-oboje,obremenitev,2,alertmanager,0.18,20.79MiB
3,D-oboje,obremenitev,3,prometheus,0.77,54.88MiB
3,D-oboje,obremenitev,3,node-exporter,2.55,8.934MiB
3,D-oboje,obremenitev,3,cadvisor,3.44,45.14MiB
3,D-oboje,obremenitev,3,grafana,0.05,53.25MiB
3,D-oboje,obremenitev,3,elasticsearch,7.23,1.975GiB
3,D-oboje,obremenitev,3,kibana,8.34,663.6MiB
3,D-oboje,obremenitev,3,logstash,22.27,817.9MiB
3,D-oboje,obremenitev,3,alertmanager,0.29,20.46MiB
3,D-oboje,obremenitev,4,prometheus,0.00,54.88MiB
3,D-oboje,obremenitev,4,node-exporter,0.00,8.934MiB
3,D-oboje,obremenitev,4,cadvisor,2.19,45.02MiB
3,D-oboje,obremenitev,4,grafana,1.17,53.46MiB
3,D-oboje,obremenitev,4,elasticsearch,6.26,1.975GiB
3,D-oboje,obremenitev,4,kibana,6.68,663.6MiB
3,D-oboje,obremenitev,4,logstash,18.14,818.1MiB
3,D-oboje,obremenitev,4,alertmanager,0.35,20.46MiB
3,D-oboje,obremenitev,5,prometheus,0.00,54.88MiB
3,D-oboje,obremenitev,5,node-exporter,0.00,8.934MiB
3,D-oboje,obremenitev,5,cadvisor,4.57,45.03MiB
3,D-oboje,obremenitev,5,grafana,0.13,53.47MiB
3,D-oboje,obremenitev,5,elasticsearch,11.57,1.975GiB
3,D-oboje,obremenitev,5,kibana,15.36,663.6MiB
3,D-oboje,obremenitev,5,logstash,23.54,818.2MiB
3,D-oboje,obremenitev,5,alertmanager,0.41,20.46MiB
3,D-oboje,obremenitev,6,prometheus,0.00,54.88MiB
3,D-oboje,obremenitev,6,node-exporter,0.00,8.934MiB
3,D-oboje,obremenitev,6,cadvisor,2.94,45.02MiB
3,D-oboje,obremenitev,6,grafana,0.19,53.46MiB
3,D-oboje,obremenitev,6,elasticsearch,7.26,1.975GiB
3,D-oboje,obremenitev,6,kibana,11.67,663.6MiB
3,D-oboje,obremenitev,6,logstash,15.53,810.5MiB
3,D-oboje,obremenitev,6,alertmanager,0.92,20.46MiB
3,D-oboje,obremenitev,7,prometheus,0.51,54.88MiB
3,D-oboje,obremenitev,7,node-exporter,0.00,8.934MiB
3,D-oboje,obremenitev,7,cadvisor,2.60,45.02MiB
3,D-oboje,obremenitev,7,grafana,0.15,53.46MiB
3,D-oboje,obremenitev,7,elasticsearch,10.06,1.975GiB
3,D-oboje,obremenitev,7,kibana,10.90,663.6MiB
3,D-oboje,obremenitev,7,logstash,20.34,810.5MiB
3,D-oboje,obremenitev,7,alertmanager,0.32,20.46MiB
3,D-oboje,obremenitev,8,prometheus,0.00,54.88MiB
3,D-oboje,obremenitev,8,node-exporter,0.00,8.934MiB
3,D-oboje,obremenitev,8,cadvisor,1.39,45.02MiB
3,D-oboje,obremenitev,8,grafana,0.07,53.46MiB
3,D-oboje,obremenitev,8,elasticsearch,5.89,1.975GiB
3,D-oboje,obremenitev,8,kibana,8.34,663.6MiB
3,D-oboje,obremenitev,8,logstash,12.66,810.5MiB
3,D-oboje,obremenitev,8,alertmanager,0.13,20.46MiB
3,D-oboje,obremenitev,9,prometheus,0.05,54.89MiB
3,D-oboje,obremenitev,9,node-exporter,0.00,8.945MiB
3,D-oboje,obremenitev,9,cadvisor,2.47,45.75MiB
3,D-oboje,obremenitev,9,grafana,0.09,53.46MiB
3,D-oboje,obremenitev,9,elasticsearch,8.46,1.975GiB
3,D-oboje,obremenitev,9,kibana,9.53,663.6MiB
3,D-oboje,obremenitev,9,logstash,18.62,810.6MiB
3,D-oboje,obremenitev,9,alertmanager,0.47,20.84MiB
3,D-oboje,obremenitev,10,prometheus,0.36,54.89MiB
3,D-oboje,obremenitev,10,node-exporter,0.00,8.945MiB
3,D-oboje,obremenitev,10,cadvisor,2.84,45.75MiB
3,D-oboje,obremenitev,10,grafana,0.95,53.46MiB
3,D-oboje,obremenitev,10,elasticsearch,24.44,1.975GiB
3,D-oboje,obremenitev,10,kibana,7.70,663.6MiB
3,D-oboje,obremenitev,10,logstash,16.83,810.5MiB
3,D-oboje,obremenitev,10,alertmanager,0.34,20.84MiB
3,E-paketno,mirovanje,1,prometheus,0.40,54.08MiB
3,E-paketno,mirovanje,1,node-exporter,0.00,9.434MiB
3,E-paketno,mirovanje,1,cadvisor,2.37,44.99MiB
3,E-paketno,mirovanje,1,grafana,0.23,53.47MiB
3,E-paketno,mirovanje,1,elasticsearch,1.41,1.975GiB
3,E-paketno,mirovanje,1,kibana,4.68,662.4MiB
3,E-paketno,mirovanje,1,logstash,1.95,676.1MiB
3,E-paketno,mirovanje,1,alertmanager,0.32,19.8MiB
3,E-paketno,mirovanje,2,prometheus,0.44,54.08MiB
3,E-paketno,mirovanje,2,node-exporter,0.00,9.434MiB
3,E-paketno,mirovanje,2,cadvisor,1.27,45.12MiB
3,E-paketno,mirovanje,2,grafana,0.21,53.47MiB
3,E-paketno,mirovanje,2,elasticsearch,1.36,1.975GiB
3,E-paketno,mirovanje,2,kibana,6.30,662.4MiB
3,E-paketno,mirovanje,2,logstash,4.47,676.5MiB
3,E-paketno,mirovanje,2,alertmanager,0.24,19.8MiB
3,E-paketno,mirovanje,3,prometheus,0.08,54.08MiB
3,E-paketno,mirovanje,3,node-exporter,0.00,9.434MiB
3,E-paketno,mirovanje,3,cadvisor,1.68,44.99MiB
3,E-paketno,mirovanje,3,grafana,0.24,53.47MiB
3,E-paketno,mirovanje,3,elasticsearch,1.55,1.975GiB
3,E-paketno,mirovanje,3,kibana,8.58,662.4MiB
3,E-paketno,mirovanje,3,logstash,4.09,676.5MiB
3,E-paketno,mirovanje,3,alertmanager,0.18,19.8MiB
3,E-paketno,mirovanje,4,prometheus,0.00,54.08MiB
3,E-paketno,mirovanje,4,node-exporter,0.00,8.949MiB
3,E-paketno,mirovanje,4,cadvisor,2.01,45MiB
3,E-paketno,mirovanje,4,grafana,0.12,53.47MiB
3,E-paketno,mirovanje,4,elasticsearch,2.32,1.975GiB
3,E-paketno,mirovanje,4,kibana,8.17,662.4MiB
3,E-paketno,mirovanje,4,logstash,5.02,676.6MiB
3,E-paketno,mirovanje,4,alertmanager,0.93,19.8MiB
3,E-paketno,mirovanje,5,prometheus,0.40,54.08MiB
3,E-paketno,mirovanje,5,node-exporter,0.00,8.949MiB
3,E-paketno,mirovanje,5,cadvisor,3.70,45.04MiB
3,E-paketno,mirovanje,5,grafana,0.27,53.47MiB
3,E-paketno,mirovanje,5,elasticsearch,2.82,1.975GiB
3,E-paketno,mirovanje,5,kibana,12.07,662.4MiB
3,E-paketno,mirovanje,5,logstash,13.25,676.8MiB
3,E-paketno,mirovanje,5,alertmanager,0.38,19.8MiB
3,E-paketno,mirovanje,6,prometheus,2.64,54.09MiB
3,E-paketno,mirovanje,6,node-exporter,0.00,8.949MiB
3,E-paketno,mirovanje,6,cadvisor,11.27,45.23MiB
3,E-paketno,mirovanje,6,grafana,0.13,53.47MiB
3,E-paketno,mirovanje,6,elasticsearch,5.89,1.975GiB
3,E-paketno,mirovanje,6,kibana,14.48,662.4MiB
3,E-paketno,mirovanje,6,logstash,19.06,677MiB
3,E-paketno,mirovanje,6,alertmanager,0.28,19.8MiB
3,E-paketno,mirovanje,7,prometheus,0.39,54.08MiB
3,E-paketno,mirovanje,7,node-exporter,0.00,8.957MiB
3,E-paketno,mirovanje,7,cadvisor,4.58,45.11MiB
3,E-paketno,mirovanje,7,grafana,0.30,53.47MiB
3,E-paketno,mirovanje,7,elasticsearch,2.47,1.975GiB
3,E-paketno,mirovanje,7,kibana,10.84,662.4MiB
3,E-paketno,mirovanje,7,logstash,7.35,677.3MiB
3,E-paketno,mirovanje,7,alertmanager,1.26,19.8MiB
3,E-paketno,mirovanje,8,prometheus,0.00,54.08MiB
3,E-paketno,mirovanje,8,node-exporter,0.00,8.957MiB
3,E-paketno,mirovanje,8,cadvisor,10.82,45.12MiB
3,E-paketno,mirovanje,8,grafana,0.66,53.47MiB
3,E-paketno,mirovanje,8,elasticsearch,4.37,1.975GiB
3,E-paketno,mirovanje,8,kibana,14.87,662.4MiB
3,E-paketno,mirovanje,8,logstash,7.59,677.5MiB
3,E-paketno,mirovanje,8,alertmanager,0.26,19.8MiB
3,E-paketno,mirovanje,9,prometheus,1.74,54.09MiB
3,E-paketno,mirovanje,9,node-exporter,0.00,8.957MiB
3,E-paketno,mirovanje,9,cadvisor,4.53,45.12MiB
3,E-paketno,mirovanje,9,grafana,0.16,53.47MiB
3,E-paketno,mirovanje,9,elasticsearch,2.69,1.975GiB
3,E-paketno,mirovanje,9,kibana,10.10,662.4MiB
3,E-paketno,mirovanje,9,logstash,1.69,677.5MiB
3,E-paketno,mirovanje,9,alertmanager,0.31,19.8MiB
3,E-paketno,mirovanje,10,prometheus,0.00,54.09MiB
3,E-paketno,mirovanje,10,node-exporter,0.00,8.957MiB
3,E-paketno,mirovanje,10,cadvisor,1.82,45.12MiB
3,E-paketno,mirovanje,10,grafana,0.08,53.47MiB
3,E-paketno,mirovanje,10,elasticsearch,0.92,1.975GiB
3,E-paketno,mirovanje,10,kibana,3.94,662.4MiB
3,E-paketno,mirovanje,10,logstash,0.82,677.7MiB
3,E-paketno,mirovanje,10,alertmanager,0.17,19.8MiB
3,E-paketno,obremenitev,1,prometheus,0.00,54.35MiB
3,E-paketno,obremenitev,1,node-exporter,0.00,8.984MiB
3,E-paketno,obremenitev,1,cadvisor,2.37,45.85MiB
3,E-paketno,obremenitev,1,grafana,0.17,53.48MiB
3,E-paketno,obremenitev,1,elasticsearch,1.96,1.978GiB
3,E-paketno,obremenitev,1,kibana,3.68,662.4MiB
3,E-paketno,obremenitev,1,logstash,2.29,734.3MiB
3,E-paketno,obremenitev,1,alertmanager,0.12,19.36MiB
3,E-paketno,obremenitev,2,prometheus,1.00,54.35MiB
3,E-paketno,obremenitev,2,node-exporter,0.00,8.984MiB
3,E-paketno,obremenitev,2,cadvisor,2.20,45.86MiB
3,E-paketno,obremenitev,2,grafana,0.05,53.48MiB
3,E-paketno,obremenitev,2,elasticsearch,1.46,1.978GiB
3,E-paketno,obremenitev,2,kibana,5.14,662.4MiB
3,E-paketno,obremenitev,2,logstash,4.44,734.3MiB
3,E-paketno,obremenitev,2,alertmanager,0.12,19.36MiB
3,E-paketno,obremenitev,3,prometheus,0.01,54.36MiB
3,E-paketno,obremenitev,3,node-exporter,0.00,8.984MiB
3,E-paketno,obremenitev,3,cadvisor,2.91,45.84MiB
3,E-paketno,obremenitev,3,grafana,0.12,53.48MiB
3,E-paketno,obremenitev,3,elasticsearch,0.87,1.978GiB
3,E-paketno,obremenitev,3,kibana,3.96,662.4MiB
3,E-paketno,obremenitev,3,logstash,4.26,734.3MiB
3,E-paketno,obremenitev,3,alertmanager,0.34,19.36MiB
3,E-paketno,obremenitev,4,prometheus,0.00,54.36MiB
3,E-paketno,obremenitev,4,node-exporter,0.00,8.984MiB
3,E-paketno,obremenitev,4,cadvisor,4.48,45.84MiB
3,E-paketno,obremenitev,4,grafana,0.21,53.48MiB
3,E-paketno,obremenitev,4,elasticsearch,0.81,1.978GiB
3,E-paketno,obremenitev,4,kibana,4.32,662.4MiB
3,E-paketno,obremenitev,4,logstash,4.06,734.3MiB
3,E-paketno,obremenitev,4,alertmanager,0.18,19.36MiB
3,E-paketno,obremenitev,5,prometheus,0.39,54.37MiB
3,E-paketno,obremenitev,5,node-exporter,1.88,9.07MiB
3,E-paketno,obremenitev,5,cadvisor,2.45,45.84MiB
3,E-paketno,obremenitev,5,grafana,0.10,53.48MiB
3,E-paketno,obremenitev,5,elasticsearch,1.60,1.978GiB
3,E-paketno,obremenitev,5,kibana,5.90,662.4MiB
3,E-paketno,obremenitev,5,logstash,4.79,734.2MiB
3,E-paketno,obremenitev,5,alertmanager,0.25,19.37MiB
3,E-paketno,obremenitev,6,prometheus,0.04,54.36MiB
3,E-paketno,obremenitev,6,node-exporter,0.00,9.07MiB
3,E-paketno,obremenitev,6,cadvisor,2.00,45.85MiB
3,E-paketno,obremenitev,6,grafana,0.06,53.48MiB
3,E-paketno,obremenitev,6,elasticsearch,1.01,1.978GiB
3,E-paketno,obremenitev,6,kibana,4.04,662.4MiB
3,E-paketno,obremenitev,6,logstash,3.84,734.2MiB
3,E-paketno,obremenitev,6,alertmanager,0.14,20MiB
3,E-paketno,obremenitev,7,prometheus,0.00,54.36MiB
3,E-paketno,obremenitev,7,node-exporter,0.00,9.07MiB
3,E-paketno,obremenitev,7,cadvisor,2.51,45.85MiB
3,E-paketno,obremenitev,7,grafana,0.27,53.48MiB
3,E-paketno,obremenitev,7,elasticsearch,0.75,1.978GiB
3,E-paketno,obremenitev,7,kibana,5.07,662.4MiB
3,E-paketno,obremenitev,7,logstash,5.49,734.2MiB
3,E-paketno,obremenitev,7,alertmanager,0.16,20MiB
3,E-paketno,obremenitev,8,prometheus,0.59,54.37MiB
3,E-paketno,obremenitev,8,node-exporter,2.86,9.219MiB
3,E-paketno,obremenitev,8,cadvisor,1.26,45.86MiB
3,E-paketno,obremenitev,8,grafana,0.13,53.48MiB
3,E-paketno,obremenitev,8,elasticsearch,1.60,1.978GiB
3,E-paketno,obremenitev,8,kibana,4.87,662.4MiB
3,E-paketno,obremenitev,8,logstash,8.35,734.2MiB
3,E-paketno,obremenitev,8,alertmanager,0.14,20MiB
3,E-paketno,obremenitev,9,prometheus,0.05,54.37MiB
3,E-paketno,obremenitev,9,node-exporter,0.00,9.219MiB
3,E-paketno,obremenitev,9,cadvisor,2.09,45.86MiB
3,E-paketno,obremenitev,9,grafana,0.28,53.48MiB
3,E-paketno,obremenitev,9,elasticsearch,0.81,1.978GiB
3,E-paketno,obremenitev,9,kibana,4.86,662.5MiB
3,E-paketno,obremenitev,9,logstash,4.90,734.2MiB
3,E-paketno,obremenitev,9,alertmanager,0.19,20.08MiB
3,E-paketno,obremenitev,10,prometheus,0.03,54.37MiB
3,E-paketno,obremenitev,10,node-exporter,0.00,9.219MiB
3,E-paketno,obremenitev,10,cadvisor,3.57,45.86MiB
3,E-paketno,obremenitev,10,grafana,0.03,53.48MiB
3,E-paketno,obremenitev,10,elasticsearch,0.65,1.978GiB
3,E-paketno,obremenitev,10,kibana,4.20,662.4MiB
3,E-paketno,obremenitev,10,logstash,5.00,734.2MiB
3,E-paketno,obremenitev,10,alertmanager,0.14,20.08MiB
4,A-izhodisce,mirovanje,1,prometheus,0.02,54.65MiB
4,A-izhodisce,mirovanje,1,node-exporter,0.00,9.152MiB
4,A-izhodisce,mirovanje,1,cadvisor,2.68,44.27MiB
4,A-izhodisce,mirovanje,1,grafana,0.10,53.48MiB
4,A-izhodisce,mirovanje,1,elasticsearch,0.97,1.978GiB
4,A-izhodisce,mirovanje,1,kibana,3.04,663.8MiB
4,A-izhodisce,mirovanje,1,logstash,4.51,709.4MiB
4,A-izhodisce,mirovanje,1,alertmanager,0.21,19.66MiB
4,A-izhodisce,mirovanje,2,prometheus,0.45,54.67MiB
4,A-izhodisce,mirovanje,2,node-exporter,3.27,9.203MiB
4,A-izhodisce,mirovanje,2,cadvisor,1.52,45.11MiB
4,A-izhodisce,mirovanje,2,grafana,0.22,53.48MiB
4,A-izhodisce,mirovanje,2,elasticsearch,1.64,1.978GiB
4,A-izhodisce,mirovanje,2,kibana,6.70,663.8MiB
4,A-izhodisce,mirovanje,2,logstash,2.09,709.6MiB
4,A-izhodisce,mirovanje,2,alertmanager,0.14,19.67MiB
4,A-izhodisce,mirovanje,3,prometheus,0.09,54.65MiB
4,A-izhodisce,mirovanje,3,node-exporter,0.00,9.199MiB
4,A-izhodisce,mirovanje,3,cadvisor,2.43,45.1MiB
4,A-izhodisce,mirovanje,3,grafana,0.11,53.48MiB
4,A-izhodisce,mirovanje,3,elasticsearch,0.88,1.978GiB
4,A-izhodisce,mirovanje,3,kibana,3.90,663.8MiB
4,A-izhodisce,mirovanje,3,logstash,1.56,709.8MiB
4,A-izhodisce,mirovanje,3,alertmanager,0.29,20.23MiB
4,A-izhodisce,mirovanje,4,prometheus,0.04,54.65MiB
4,A-izhodisce,mirovanje,4,node-exporter,0.00,9.199MiB
4,A-izhodisce,mirovanje,4,cadvisor,1.40,45.11MiB
4,A-izhodisce,mirovanje,4,grafana,0.04,53.48MiB
4,A-izhodisce,mirovanje,4,elasticsearch,0.56,1.978GiB
4,A-izhodisce,mirovanje,4,kibana,2.74,663.8MiB
4,A-izhodisce,mirovanje,4,logstash,1.06,709.8MiB
4,A-izhodisce,mirovanje,4,alertmanager,0.20,20.24MiB
4,A-izhodisce,mirovanje,5,prometheus,0.57,54.66MiB
4,A-izhodisce,mirovanje,5,node-exporter,2.87,9.207MiB
4,A-izhodisce,mirovanje,5,cadvisor,1.92,45.77MiB
4,A-izhodisce,mirovanje,5,grafana,0.04,53.48MiB
4,A-izhodisce,mirovanje,5,elasticsearch,34.99,1.978GiB
4,A-izhodisce,mirovanje,5,kibana,6.85,663.8MiB
4,A-izhodisce,mirovanje,5,logstash,1.88,709.9MiB
4,A-izhodisce,mirovanje,5,alertmanager,0.07,20.24MiB
4,A-izhodisce,mirovanje,6,prometheus,0.11,54.66MiB
4,A-izhodisce,mirovanje,6,node-exporter,0.00,9.207MiB
4,A-izhodisce,mirovanje,6,cadvisor,1.05,45.9MiB
4,A-izhodisce,mirovanje,6,grafana,0.21,53.48MiB
4,A-izhodisce,mirovanje,6,elasticsearch,0.88,1.978GiB
4,A-izhodisce,mirovanje,6,kibana,5.31,663.8MiB
4,A-izhodisce,mirovanje,6,logstash,3.07,710MiB
4,A-izhodisce,mirovanje,6,alertmanager,0.30,20.24MiB
4,A-izhodisce,mirovanje,7,prometheus,0.01,54.66MiB
4,A-izhodisce,mirovanje,7,node-exporter,0.00,9.207MiB
4,A-izhodisce,mirovanje,7,cadvisor,1.07,45.78MiB
4,A-izhodisce,mirovanje,7,grafana,0.04,53.48MiB
4,A-izhodisce,mirovanje,7,elasticsearch,0.83,1.978GiB
4,A-izhodisce,mirovanje,7,kibana,5.18,663.8MiB
4,A-izhodisce,mirovanje,7,logstash,2.23,710.2MiB
4,A-izhodisce,mirovanje,7,alertmanager,0.16,20.24MiB
4,A-izhodisce,mirovanje,8,prometheus,1.44,54.66MiB
4,A-izhodisce,mirovanje,8,node-exporter,2.19,9.211MiB
4,A-izhodisce,mirovanje,8,cadvisor,1.04,45.97MiB
4,A-izhodisce,mirovanje,8,grafana,0.44,53.48MiB
4,A-izhodisce,mirovanje,8,elasticsearch,1.36,1.978GiB
4,A-izhodisce,mirovanje,8,kibana,5.63,663.8MiB
4,A-izhodisce,mirovanje,8,logstash,1.62,710.7MiB
4,A-izhodisce,mirovanje,8,alertmanager,0.14,20.24MiB
4,A-izhodisce,mirovanje,9,prometheus,0.07,54.66MiB
4,A-izhodisce,mirovanje,9,node-exporter,0.00,9.211MiB
4,A-izhodisce,mirovanje,9,cadvisor,1.73,45.97MiB
4,A-izhodisce,mirovanje,9,grafana,0.15,53.48MiB
4,A-izhodisce,mirovanje,9,elasticsearch,1.75,1.978GiB
4,A-izhodisce,mirovanje,9,kibana,6.12,663.8MiB
4,A-izhodisce,mirovanje,9,logstash,2.17,710.8MiB
4,A-izhodisce,mirovanje,9,alertmanager,0.17,20.24MiB
4,A-izhodisce,mirovanje,10,prometheus,0.00,54.66MiB
4,A-izhodisce,mirovanje,10,node-exporter,0.00,9.211MiB
4,A-izhodisce,mirovanje,10,cadvisor,4.94,45.97MiB
4,A-izhodisce,mirovanje,10,grafana,0.35,53.48MiB
4,A-izhodisce,mirovanje,10,elasticsearch,1.27,1.978GiB
4,A-izhodisce,mirovanje,10,kibana,8.09,663.8MiB
4,A-izhodisce,mirovanje,10,logstash,4.39,711.1MiB
4,A-izhodisce,mirovanje,10,alertmanager,0.28,20.24MiB
4,A-izhodisce,obremenitev,1,prometheus,0.26,54.79MiB
4,A-izhodisce,obremenitev,1,node-exporter,0.00,9.262MiB
4,A-izhodisce,obremenitev,1,cadvisor,2.57,44.39MiB
4,A-izhodisce,obremenitev,1,grafana,0.07,53.49MiB
